[38.9071923, -77.0368707, 'OFFENSE', 'METHOD', 'BLOCKSITEADDRESS', 'REPORTDATETIME', 'OFFENSE : METHOD', 'BLOCKSITEADDRESS\nREPORTDATETIME'],
[38.92683299999999, -76.9632318, 'THEFT F/AUTO', 'OTHERS', '2842 - 3200 BLOCK OF BLADENSBURG ROAD NE', '1/2/2013 3:47:00 AM', 'THEFT F/AUTO', '2842 - 3200 BLOCK OF BLADENSBURG ROAD NE\n1/2/2013 3:47:00 AM'],
[38.9194104, -76.97086639999999, 'THEFT F/AUTO', 'OTHERS', '2100 - 2199 BLOCK OF 24TH PLACE NE', '1/2/2013 2:37:00 AM', 'THEFT F/AUTO', '2100 - 2199 BLOCK OF 24TH PLACE NE\n1/2/2013 2:37:00 AM'],
[38.8642884, -76.9521956, 'THEFT F/AUTO', 'OTHERS', '2300 - 3099 BLOCK OF V STREET NE', '1/2/2013 3:01:00 AM', 'THEFT F/AUTO', '2300 - 3099 BLOCK OF V STREET NE\n1/2/2013 3:01:00 AM'],
[38.8642884, -76.9521956, 'THEFT F/AUTO', 'OTHERS', '2300 - 3099 BLOCK OF V STREET NE', '1/2/2013 4:04:00 AM', 'THEFT F/AUTO', '2300 - 3099 BLOCK OF V STREET NE\n1/2/2013 4:04:00 AM'],
[38.89755, -76.985714, 'MOTOR VEHICLE THEFT', 'OTHERS', '600 - 699 BLOCK OF 14TH STREET NE', '1/2/2013 3:43:00 AM', 'MOTOR VEHICLE THEFT', '600 - 699 BLOCK OF 14TH STREET NE\n1/2/2013 3:43:00 AM'],
[38.93311000000001, -76.98485699999999, 'THEFT F/AUTO', 'OTHERS', '3500 - 3599 BLOCK OF 15TH STREET NE', '1/2/2013 7:15:00 AM', 'THEFT F/AUTO', '3500 - 3599 BLOCK OF 15TH STREET NE\n1/2/2013 7:15:00 AM'],
[38.9346349, -77.0709045, 'THEFT F/AUTO', 'OTHERS', '3600 - 3699 BLOCK OF NEWARK STREET NW', '1/2/2013 7:16:00 AM', 'THEFT F/AUTO', '3600 - 3699 BLOCK OF NEWARK STREET NW\n1/2/2013 7:16:00 AM'],
[38.9584317, -77.02588, 'MOTOR VEHICLE THEFT', 'OTHERS', '5700  - 5719 BLOCK OF 9TH STREET NW', '1/2/2013 7:10:00 AM', 'MOTOR VEHICLE THEFT', '5700  - 5719 BLOCK OF 9TH STREET NW\n1/2/2013 7:10:00 AM'],
[38.8920283, -76.9884544, 'MOTOR VEHICLE THEFT', 'OTHERS', '200 - 299 BLOCK OF 13TH STREET NE', '1/2/2013 8:14:00 AM', 'MOTOR VEHICLE THEFT', '200 - 299 BLOCK OF 13TH STREET NE\n1/2/2013 8:14:00 AM'],
[38.9056565, -77.02601109999999, 'THEFT F/AUTO', 'OTHERS', '1200 - 1299 BLOCK OF 10TH STREET NW', '1/2/2013 8:02:00 AM', 'THEFT F/AUTO', '1200 - 1299 BLOCK OF 10TH STREET NW\n1/2/2013 8:02:00 AM'],
[38.9103916, -77.0385005, 'THEFT F/AUTO', 'OTHERS', '17TH STREET NW AND CHURCH STREET NW', '1/2/2013 8:46:00 AM', 'THEFT F/AUTO', '17TH STREET NW AND CHURCH STREET NW\n1/2/2013 8:46:00 AM'],
[38.9226776, -76.9519115, 'THEFT/OTHER', 'OTHERS', '2500 - 2517 BLOCK OF HURSTON LANE NE', '1/2/2013 9:46:00 AM', 'THEFT/OTHER', '2500 - 2517 BLOCK OF HURSTON LANE NE\n1/2/2013 9:46:00 AM'],
[38.954244, -77.026558, 'ASSAULT W/DANGEROUS WEAPON', 'KNIFE', '5300  - 5399 BLOCK OF ILLINOIS AVENUE NW', '1/2/2013 9:30:00 AM', 'ASSAULT W/DANGEROUS WEAPON : KNIFE', '5300  - 5399 BLOCK OF ILLINOIS AVENUE NW\n1/2/2013 9:30:00 AM'],
[38.906627, -77.043888, 'THEFT/OTHER', 'OTHERS', '1220 - 1299 BLOCK OF 19TH STREET NW', '1/2/2013 10:20:00 AM', 'THEFT/OTHER', '1220 - 1299 BLOCK OF 19TH STREET NW\n1/2/2013 10:20:00 AM'],
[38.959108, -77.030394, 'THEFT/OTHER', 'OTHERS', '5729  - 5799 BLOCK OF COLORADO AVENUE NW', '1/2/2013 9:19:00 AM', 'THEFT/OTHER', '5729  - 5799 BLOCK OF COLORADO AVENUE NW\n1/2/2013 9:19:00 AM'],
[38.9029274, -77.0398991, 'THEFT/OTHER', 'OTHERS', '1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW', '1/2/2013 9:26:00 AM', 'THEFT/OTHER', '1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW\n1/2/2013 9:26:00 AM'],
[38.9118759, -77.0091322, 'THEFT F/AUTO', 'OTHERS', '1 - 99 BLOCK OF QUINCY PLACE NW', '1/2/2013 9:00:00 AM', 'THEFT F/AUTO', '1 - 99 BLOCK OF QUINCY PLACE NW\n1/2/2013 9:00:00 AM'],
[38.8986211, -77.0222471, 'THEFT/OTHER', 'OTHERS', '700 - 799 BLOCK OF 7TH STREET NW', '1/2/2013 10:00:00 AM', 'THEFT/OTHER', '700 - 799 BLOCK OF 7TH STREET NW\n1/2/2013 10:00:00 AM'],
[38.907696, -77.038822, 'BURGLARY', 'OTHERS', '1700 - 1799 BLOCK OF MASSACHUSETTS AVENUE NW', '1/2/2013 9:20:00 AM', 'BURGLARY', '1700 - 1799 BLOCK OF MASSACHUSETTS AVENUE NW\n1/2/2013 9:20:00 AM'],
[38.899978, -76.927824, 'MOTOR VEHICLE THEFT', 'OTHERS', '800 - 899 BLOCK OF 51ST STREET NE', '1/2/2013 9:57:00 AM', 'MOTOR VEHICLE THEFT', '800 - 899 BLOCK OF 51ST STREET NE\n1/2/2013 9:57:00 AM'],
[38.9340509, -77.041572, 'THEFT F/AUTO', 'OTHERS', '1800 - 1899 BLOCK OF NEWTON STREET NW', '1/2/2013 10:55:00 AM', 'THEFT F/AUTO', '1800 - 1899 BLOCK OF NEWTON STREET NW\n1/2/2013 10:55:00 AM'],
[38.907109, -77.02621599999999, 'THEFT/OTHER', 'OTHERS', '1000 - 1099 BLOCK OF N STREET NW', '1/2/2013 11:00:00 AM', 'THEFT/OTHER', '1000 - 1099 BLOCK OF N STREET NW\n1/2/2013 11:00:00 AM'],
[38.907696, -77.038822, 'BURGLARY', 'OTHERS', '1700 - 1799 BLOCK OF MASSACHUSETTS AVENUE NW', '1/2/2013 11:06:00 AM', 'BURGLARY', '1700 - 1799 BLOCK OF MASSACHUSETTS AVENUE NW\n1/2/2013 11:06:00 AM'],
[38.8486333, -77.0022169, 'THEFT/OTHER', 'OTHERS', '400 - 538 BLOCK OF LEBAUM STREET SE', '1/2/2013 10:29:00 AM', 'THEFT/OTHER', '400 - 538 BLOCK OF LEBAUM STREET SE\n1/2/2013 10:29:00 AM'],
[38.9372805, -77.00087839999999, 'THEFT/OTHER', 'OTHERS', '1 - 99 BLOCK OF L STREET NE', '1/2/2013 10:28:00 AM', 'THEFT/OTHER', '1 - 99 BLOCK OF L STREET NE\n1/2/2013 10:28:00 AM'],
[38.90722570000001, -77.0385453, 'BURGLARY', 'OTHERS', '1700 - 1799 BLOCK OF N STREET NW', '1/2/2013 10:25:00 AM', 'BURGLARY', '1700 - 1799 BLOCK OF N STREET NW\n1/2/2013 10:25:00 AM'],
[38.955621, -77.02252299999999, 'SEX ABUSE', 'OTHERS', '5400  - 5499 BLOCK OF 7TH STREET NW', '1/3/2013 12:00:00 AM', 'SEX ABUSE', '5400  - 5499 BLOCK OF 7TH STREET NW\n1/3/2013 12:00:00 AM'],
[38.891605, -76.93876, 'ROBBERY', 'OTHERS', '4400 - 4499 BLOCK OF BENNING ROAD NE', '1/2/2013 12:00:00 PM', 'ROBBERY', '4400 - 4499 BLOCK OF BENNING ROAD NE\n1/2/2013 12:00:00 PM'],
[38.9074197, -77.0263897, 'THEFT/OTHER', 'OTHERS', '1300 - 1399 BLOCK OF 10TH STREET NW', '1/2/2013 11:58:00 AM', 'THEFT/OTHER', '1300 - 1399 BLOCK OF 10TH STREET NW\n1/2/2013 11:58:00 AM'],
[38.870211, -76.93880999999999, 'ROBBERY', 'GUN', '4298 - 4313 BLOCK OF SOUTHERN AVENUE SE', '1/2/2013 11:39:00 AM', 'ROBBERY : GUN', '4298 - 4313 BLOCK OF SOUTHERN AVENUE SE\n1/2/2013 11:39:00 AM'],
[38.926765, -77.02318799999999, 'THEFT/OTHER', 'OTHERS', '2822 - 2899 BLOCK OF GEORGIA AVENUE NW', '1/2/2013 12:25:00 PM', 'THEFT/OTHER', '2822 - 2899 BLOCK OF GEORGIA AVENUE NW\n1/2/2013 12:25:00 PM'],
[38.9020786, -76.9420506, 'THEFT/OTHER', 'OTHERS', '4200 - 4399 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE', '1/2/2013 1:15:00 PM', 'THEFT/OTHER', '4200 - 4399 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE\n1/2/2013 1:15:00 PM'],
[38.919065, -77.022437, 'ROBBERY', 'GUN', '2200 - 2299 BLOCK OF GEORGIA AVENUE NW', '1/2/2013 12:58:00 PM', 'ROBBERY : GUN', '2200 - 2299 BLOCK OF GEORGIA AVENUE NW\n1/2/2013 12:58:00 PM'],
[38.9285344, -77.0133915, 'THEFT/OTHER', 'OTHERS', '100 - 199 BLOCK OF IRVING STREET NW', '1/2/2013 12:36:00 PM', 'THEFT/OTHER', '100 - 199 BLOCK OF IRVING STREET NW\n1/2/2013 12:36:00 PM'],
[38.8762595, -77.00587019999999, 'THEFT/OTHER', 'OTHERS', '1218 - 1299 BLOCK OF 1ST STREET NW', '1/2/2013 1:00:00 PM', 'THEFT/OTHER', '1218 - 1299 BLOCK OF 1ST STREET NW\n1/2/2013 1:00:00 PM'],
[38.904647, -77.0300029, 'THEFT/OTHER', 'OTHERS', '1300 - 1499 BLOCK OF MASSACHUSETTS AVENUE NW', '1/2/2013 2:10:00 PM', 'THEFT/OTHER', '1300 - 1499 BLOCK OF MASSACHUSETTS AVENUE NW\n1/2/2013 2:10:00 PM'],
[38.9250807, -76.9853011, 'MOTOR VEHICLE THEFT', 'OTHERS', '1400 - 1499 BLOCK OF RHODE ISLAND AVENUE NE', '1/2/2013 2:01:00 PM', 'MOTOR VEHICLE THEFT', '1400 - 1499 BLOCK OF RHODE ISLAND AVENUE NE\n1/2/2013 2:01:00 PM'],
[38.9021603, -77.0239868, 'THEFT F/AUTO', 'OTHERS', 'NEW YORK AVENUE NW AND K STREET NW', '1/2/2013 2:40:00 PM', 'THEFT F/AUTO', 'NEW YORK AVENUE NW AND K STREET NW\n1/2/2013 2:40:00 PM'],
[38.86021849999999, -76.98803939999999, 'ROBBERY', 'GUN', '1400 - 1446 BLOCK OF BANGOR STREET SE', '1/2/2013 3:20:00 PM', 'ROBBERY : GUN', '1400 - 1446 BLOCK OF BANGOR STREET SE\n1/2/2013 3:20:00 PM'],
[38.8549679, -76.98392559999999, 'BURGLARY', 'OTHERS', '2330 - 2399 BLOCK OF ELVANS ROAD SE', '1/2/2013 12:41:00 PM', 'BURGLARY', '2330 - 2399 BLOCK OF ELVANS ROAD SE\n1/2/2013 12:41:00 PM'],
[38.9026508, -77.043474, 'THEFT/OTHER', 'OTHERS', '1000 - 1099 BLOCK OF 19TH STREET NW', '1/2/2013 3:15:00 PM', 'THEFT/OTHER', '1000 - 1099 BLOCK OF 19TH STREET NW\n1/2/2013 3:15:00 PM'],
[38.8941486, -76.9391799, 'THEFT/OTHER', 'OTHERS', '4400 - 4699 BLOCK OF CLAY STREET NE', '1/2/2013 2:45:00 PM', 'THEFT/OTHER', '4400 - 4699 BLOCK OF CLAY STREET NE\n1/2/2013 2:45:00 PM'],
[38.8805718, -76.9300423, 'BURGLARY', 'OTHERS', '4953 - 5099 BLOCK OF G STREET SE', '1/2/2013 2:43:00 PM', 'BURGLARY', '4953 - 5099 BLOCK OF G STREET SE\n1/2/2013 2:43:00 PM'],
[38.936437, -77.07122, 'THEFT F/AUTO', 'OTHERS', '3500 - 3599 BLOCK OF 36TH STREET NW', '1/2/2013 3:30:00 PM', 'THEFT F/AUTO', '3500 - 3599 BLOCK OF 36TH STREET NW\n1/2/2013 3:30:00 PM'],
[38.9149439, -77.0418155, 'THEFT/OTHER', 'OTHERS', '1818 - 1899 BLOCK OF 18TH STREET NW', '1/2/2013 3:16:00 PM', 'THEFT/OTHER', '1818 - 1899 BLOCK OF 18TH STREET NW\n1/2/2013 3:16:00 PM'],
[38.8784116, -76.933368, 'BURGLARY', 'OTHERS', '1100 - 1199 BLOCK OF 46TH PLACE SE', '1/2/2013 2:37:00 PM', 'BURGLARY', '1100 - 1199 BLOCK OF 46TH PLACE SE\n1/2/2013 2:37:00 PM'],
[38.9695493, -77.02662389999999, 'THEFT/OTHER', 'OTHERS', '6500  - 6599 BLOCK OF PINEY BRANCH ROAD NW', '1/2/2013 3:50:00 PM', 'THEFT/OTHER', '6500  - 6599 BLOCK OF PINEY BRANCH ROAD NW\n1/2/2013 3:50:00 PM'],
[38.89999299999999, -77.02285599999999, 'THEFT/OTHER', 'OTHERS', '800 - 899 BLOCK OF H STREET NW', '1/2/2013 4:00:00 PM', 'THEFT/OTHER', '800 - 899 BLOCK OF H STREET NW\n1/2/2013 4:00:00 PM'],
[38.9000127, -77.0167864, 'THEFT/OTHER', 'OTHERS', '400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW', '1/2/2013 3:38:00 PM', 'THEFT/OTHER', '400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW\n1/2/2013 3:38:00 PM'],
[38.901326, -76.994961, 'THEFT F/AUTO', 'OTHERS', '8TH STREET NE AND I STREET NE', '1/2/2013 3:54:00 PM', 'THEFT F/AUTO', '8TH STREET NE AND I STREET NE\n1/2/2013 3:54:00 PM'],
[38.8815844, -76.98777679999999, 'THEFT F/AUTO', 'OTHERS', '1310 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE', '1/2/2013 4:31:00 PM', 'THEFT F/AUTO', '1310 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE\n1/2/2013 4:31:00 PM'],
[38.9155661, -77.02964419999999, 'THEFT F/AUTO', 'OTHERS', '1300 - 1399 BLOCK OF T STREET NW', '1/2/2013 4:52:00 PM', 'THEFT F/AUTO', '1300 - 1399 BLOCK OF T STREET NW\n1/2/2013 4:52:00 PM'],
[38.8801381, -76.9868401, 'THEFT/OTHER', 'OTHERS', '1350 - 1399 BLOCK OF POTOMAC AVENUE SE', '1/2/2013 5:17:00 PM', 'THEFT/OTHER', '1350 - 1399 BLOCK OF POTOMAC AVENUE SE\n1/2/2013 5:17:00 PM'],
[38.9085744, -77.0152811, 'BURGLARY', 'OTHERS', '300 - 379 BLOCK OF O STREET NW', '1/2/2013 4:19:00 PM', 'BURGLARY', '300 - 379 BLOCK OF O STREET NW\n1/2/2013 4:19:00 PM'],
[38.8815844, -76.98777679999999, 'THEFT F/AUTO', 'OTHERS', '1310 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE', '1/2/2013 6:16:00 PM', 'THEFT F/AUTO', '1310 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE\n1/2/2013 6:16:00 PM'],
[38.89209, -76.934625, 'ASSAULT W/DANGEROUS WEAPON', 'OTHERS', '4700 - 4729 BLOCK OF BLAINE STREET NE', '1/2/2013 4:05:00 PM', 'ASSAULT W/DANGEROUS WEAPON', '4700 - 4729 BLOCK OF BLAINE STREET NE\n1/2/2013 4:05:00 PM'],
[38.8933281, -76.950512, 'THEFT/OTHER', 'OTHERS', '3904 - 3999 BLOCK OF MINNESOTA AVENUE NE', '1/2/2013 5:36:00 PM', 'THEFT/OTHER', '3904 - 3999 BLOCK OF MINNESOTA AVENUE NE\n1/2/2013 5:36:00 PM'],
[38.9173115, -77.036804, 'BURGLARY', 'OTHERS', '2000 - 2099 BLOCK OF 16TH STREET NW', '1/2/2013 5:46:00 PM', 'BURGLARY', '2000 - 2099 BLOCK OF 16TH STREET NW\n1/2/2013 5:46:00 PM'],
[38.9002524, -76.98156170000001, 'THEFT/OTHER', 'OTHERS', '1500 - 1599 BLOCK OF BENNING ROAD NE', '1/2/2013 6:13:00 PM', 'THEFT/OTHER', '1500 - 1599 BLOCK OF BENNING ROAD NE\n1/2/2013 6:13:00 PM'],
[38.9419854, -77.0216406, 'BURGLARY', 'OTHERS', '4200 - 4399 BLOCK OF 7TH STREET SE', '1/2/2013 6:00:00 PM', 'BURGLARY', '4200 - 4399 BLOCK OF 7TH STREET SE\n1/2/2013 6:00:00 PM'],
[38.911104, -77.0229277, 'BURGLARY', 'OTHERS', '1500 - 1599 BLOCK OF 8TH STREET NW', '1/2/2013 8:20:00 AM', 'BURGLARY', '1500 - 1599 BLOCK OF 8TH STREET NW\n1/2/2013 8:20:00 AM'],
[38.899986, -77.044202, 'THEFT/OTHER', 'OTHERS', '1900 - 1999 BLOCK OF PENNSYLVANIA AVENUE NW', '1/2/2013 5:49:00 PM', 'THEFT/OTHER', '1900 - 1999 BLOCK OF PENNSYLVANIA AVENUE NW\n1/2/2013 5:49:00 PM'],
[38.9590565, -77.0848741, 'THEFT/OTHER', 'OTHERS', '5300 - 5399 BLOCK OF WISCONSIN AVENUE NW', '1/2/2013 6:07:00 PM', 'THEFT/OTHER', '5300 - 5399 BLOCK OF WISCONSIN AVENUE NW\n1/2/2013 6:07:00 PM'],
[38.92074909999999, -77.0422143, 'THEFT/OTHER', 'OTHERS', '2400 - 2499 BLOCK OF 18TH STREET NW', '1/2/2013 6:46:00 PM', 'THEFT/OTHER', '2400 - 2499 BLOCK OF 18TH STREET NW\n1/2/2013 6:46:00 PM'],
[38.9695493, -77.02662389999999, 'THEFT/OTHER', 'OTHERS', '6500  - 6599 BLOCK OF PINEY BRANCH ROAD NW', '1/2/2013 6:57:00 PM', 'THEFT/OTHER', '6500  - 6599 BLOCK OF PINEY BRANCH ROAD NW\n1/2/2013 6:57:00 PM'],
[38.8792616, -76.9961883, 'THEFT F/AUTO', 'OTHERS', 'I STREET SE AND 7TH STREET SE', '1/2/2013 7:45:00 PM', 'THEFT F/AUTO', 'I STREET SE AND 7TH STREET SE\n1/2/2013 7:45:00 PM'],
[38.9111108, -77.03261669999999, 'THEFT F/AUTO', 'OTHERS', '1400 - 1499 BLOCK OF Q STREET NW', '1/2/2013 6:43:00 PM', 'THEFT F/AUTO', '1400 - 1499 BLOCK OF Q STREET NW\n1/2/2013 6:43:00 PM'],
[38.9479183, -77.0785382, 'THEFT/OTHER', 'OTHERS', '4500 - 4599 BLOCK OF FORT DRIVE NW', '1/2/2013 7:06:00 PM', 'THEFT/OTHER', '4500 - 4599 BLOCK OF FORT DRIVE NW\n1/2/2013 7:06:00 PM'],
[38.9695493, -77.02662389999999, 'THEFT/OTHER', 'OTHERS', '6500  - 6599 BLOCK OF PINEY BRANCH ROAD NW', '1/2/2013 8:05:00 PM', 'THEFT/OTHER', '6500  - 6599 BLOCK OF PINEY BRANCH ROAD NW\n1/2/2013 8:05:00 PM'],
[38.892678, -76.9472634, 'THEFT/OTHER', 'OTHERS', '300 - 499 BLOCK OF 40TH STREET NE', '1/2/2013 8:26:00 PM', 'THEFT/OTHER', '300 - 499 BLOCK OF 40TH STREET NE\n1/2/2013 8:26:00 PM'],
[38.9002229, -77.03188569999999, 'THEFT/OTHER', 'OTHERS', '14TH STREET NW AND H STREET NW', '1/2/2013 9:00:00 PM', 'THEFT/OTHER', '14TH STREET NW AND H STREET NW\n1/2/2013 9:00:00 PM'],
[38.899986, -77.044202, 'THEFT/OTHER', 'OTHERS', '1900 - 1999 BLOCK OF PENNSYLVANIA AVENUE NW', '1/2/2013 8:42:00 PM', 'THEFT/OTHER', '1900 - 1999 BLOCK OF PENNSYLVANIA AVENUE NW\n1/2/2013 8:42:00 PM'],
[38.935233, -77.02413, 'THEFT F/AUTO', 'OTHERS', 'PRINCETON PLACE NW AND GEORGIA AVENUE NW', '1/2/2013 9:09:00 PM', 'THEFT F/AUTO', 'PRINCETON PLACE NW AND GEORGIA AVENUE NW\n1/2/2013 9:09:00 PM'],
[38.9479204, -77.0820423, 'THEFT F/AUTO', 'OTHERS', '42ND STREET NW AND ALBEMARLE STREET NW', '1/2/2013 8:55:00 PM', 'THEFT F/AUTO', '42ND STREET NW AND ALBEMARLE STREET NW\n1/2/2013 8:55:00 PM'],
[38.91198199999999, -77.038129, 'THEFT/OTHER', 'OTHERS', '1619 - 1699 BLOCK OF 17TH STREET NW', '1/2/2013 10:03:00 PM', 'THEFT/OTHER', '1619 - 1699 BLOCK OF 17TH STREET NW\n1/2/2013 10:03:00 PM'],
[38.8968636, -76.977077, 'THEFT/OTHER', 'OTHERS', '600 - 699 BLOCK OF 19TH STREET NE', '1/2/2013 10:30:00 PM', 'THEFT/OTHER', '600 - 699 BLOCK OF 19TH STREET NE\n1/2/2013 10:30:00 PM'],
[38.9037719, -76.98138, 'BURGLARY', 'OTHERS', '1052 - 1103 BLOCK OF BLADENSBURG ROAD NE', '1/2/2013 10:00:00 PM', 'BURGLARY', '1052 - 1103 BLOCK OF BLADENSBURG ROAD NE\n1/2/2013 10:00:00 PM'],
[38.8717916, -77.0135129, 'ASSAULT W/DANGEROUS WEAPON', 'OTHERS', '1500 - 1599 BLOCK OF 2ND STREET SW', '1/2/2013 10:47:00 PM', 'ASSAULT W/DANGEROUS WEAPON', '1500 - 1599 BLOCK OF 2ND STREET SW\n1/2/2013 10:47:00 PM'],
[38.8876072, -76.954669, 'BURGLARY', 'OTHERS', '3600 - 3625 BLOCK OF MINNESOTA AVENUE SE', '1/3/2013 1:00:00 AM', 'BURGLARY', '3600 - 3625 BLOCK OF MINNESOTA AVENUE SE\n1/3/2013 1:00:00 AM'],
[38.8797502, -76.93169929999999, 'MOTOR VEHICLE THEFT', 'OTHERS', '5000 - 5099 BLOCK OF HANNA PLACE SE', '1/2/2013 11:48:00 PM', 'MOTOR VEHICLE THEFT', '5000 - 5099 BLOCK OF HANNA PLACE SE\n1/2/2013 11:48:00 PM'],
[38.9256353, -77.03796419999999, 'ROBBERY', 'OTHERS', 'COLUMBIA ROAD NW AND MOZART PLACE NW', '1/3/2013 12:38:00 AM', 'ROBBERY', 'COLUMBIA ROAD NW AND MOZART PLACE NW\n1/3/2013 12:38:00 AM'],
[38.9253191, -77.03546250000001, 'BURGLARY', 'OTHERS', '2600 - 2798 BLOCK OF 15TH STREET NW', '1/3/2013 2:00:00 AM', 'BURGLARY', '2600 - 2798 BLOCK OF 15TH STREET NW\n1/3/2013 2:00:00 AM'],
[38.869319, -76.98195299999999, 'MOTOR VEHICLE THEFT', 'OTHERS', '1700 - 1725 BLOCK OF 16TH STREET SE', '1/3/2013 1:01:00 AM', 'MOTOR VEHICLE THEFT', '1700 - 1725 BLOCK OF 16TH STREET SE\n1/3/2013 1:01:00 AM'],
[38.8564336, -76.96258850000001, 'BURGLARY', 'OTHERS', '2700 - 2899 BLOCK OF TERRACE ROAD SE', '1/3/2013 1:21:00 AM', 'BURGLARY', '2700 - 2899 BLOCK OF TERRACE ROAD SE\n1/3/2013 1:21:00 AM'],
[38.9441064, -77.0217363, 'ROBBERY', 'GUN', '700  - 799 BLOCK OF WEBSTER STREET NW', '1/3/2013 2:53:00 AM', 'ROBBERY : GUN', '700  - 799 BLOCK OF WEBSTER STREET NW\n1/3/2013 2:53:00 AM'],
[38.9722691, -77.02704829999999, 'ASSAULT W/DANGEROUS WEAPON', 'KNIFE', '6658  - 6799 BLOCK OF GEORGIA AVENUE NW', '1/3/2013 2:29:00 AM', 'ASSAULT W/DANGEROUS WEAPON : KNIFE', '6658  - 6799 BLOCK OF GEORGIA AVENUE NW\n1/3/2013 2:29:00 AM'],
[38.949969, -77.07008499999999, 'THEFT F/AUTO', 'OTHERS', '4600 - 4699 BLOCK OF 36TH STREET NW', '1/3/2013 6:30:00 AM', 'THEFT F/AUTO', '4600 - 4699 BLOCK OF 36TH STREET NW\n1/3/2013 6:30:00 AM'],
[38.95210710000001, -77.06986239999999, 'THEFT F/AUTO', 'OTHERS', '4800 - 4899 BLOCK OF 36TH STREET NW', '1/3/2013 8:20:00 AM', 'THEFT F/AUTO', '4800 - 4899 BLOCK OF 36TH STREET NW\n1/3/2013 8:20:00 AM'],
[38.9096361, -77.0239715, 'THEFT/OTHER', 'OTHERS', 'P STREET NW AND 9TH STREET NW', '1/3/2013 8:16:00 AM', 'THEFT/OTHER', 'P STREET NW AND 9TH STREET NW\n1/3/2013 8:16:00 AM'],
[38.9390754, -77.0364998, 'THEFT F/AUTO', 'OTHERS', 'ARKANSAS AVENUE NW AND 16TH STREET NW', '1/3/2013 10:08:00 AM', 'THEFT F/AUTO', 'ARKANSAS AVENUE NW AND 16TH STREET NW\n1/3/2013 10:08:00 AM'],
[38.921447, -76.974516, 'THEFT F/AUTO', 'OTHERS', '2400 - 2499 BLOCK OF 22ND STREET NE', '1/3/2013 8:54:00 AM', 'THEFT F/AUTO', '2400 - 2499 BLOCK OF 22ND STREET NE\n1/3/2013 8:54:00 AM'],
[38.869661, -76.95985999999999, 'THEFT F/AUTO', 'OTHERS', '3200 - 3299 BLOCK OF PENNSYLVANIA AVENUE SE', '1/3/2013 9:23:00 AM', 'THEFT F/AUTO', '3200 - 3299 BLOCK OF PENNSYLVANIA AVENUE SE\n1/3/2013 9:23:00 AM'],
[38.921556, -77.029277, 'MOTOR VEHICLE THEFT', 'OTHERS', '1300 - 1399 BLOCK OF CLIFTON STREET NW', '1/3/2013 10:00:00 AM', 'MOTOR VEHICLE THEFT', '1300 - 1399 BLOCK OF CLIFTON STREET NW\n1/3/2013 10:00:00 AM'],
[38.9435904, -76.9892409, 'THEFT/OTHER', 'OTHERS', '1200 - 1215 BLOCK OF VARNUM STREET NE', '1/3/2013 9:39:00 AM', 'THEFT/OTHER', '1200 - 1215 BLOCK OF VARNUM STREET NE\n1/3/2013 9:39:00 AM'],
[38.9295547, -77.0331896, 'THEFT/OTHER', 'OTHERS', '3100 - 3299 BLOCK OF 14TH STREET NW', '1/3/2013 10:16:00 AM', 'THEFT/OTHER', '3100 - 3299 BLOCK OF 14TH STREET NW\n1/3/2013 10:16:00 AM'],
[38.8326374, -77.0004991, 'THEFT/OTHER', 'OTHERS', '3910 - 3999 BLOCK OF 4TH STREET SE', '1/3/2013 9:46:00 AM', 'THEFT/OTHER', '3910 - 3999 BLOCK OF 4TH STREET SE\n1/3/2013 9:46:00 AM'],
[38.9115346, -77.0239785, 'THEFT/OTHER', 'OTHERS', '900 - 999 BLOCK OF RHODE ISLAND AVENUE NE', '1/3/2013 10:50:00 AM', 'THEFT/OTHER', '900 - 999 BLOCK OF RHODE ISLAND AVENUE NE\n1/3/2013 10:50:00 AM'],
[38.9262821, -77.0121953, 'THEFT/OTHER', 'OTHERS', '100 - 299 BLOCK OF MICHIGAN AVENUE NW', '1/3/2013 10:26:00 AM', 'THEFT/OTHER', '100 - 299 BLOCK OF MICHIGAN AVENUE NW\n1/3/2013 10:26:00 AM'],
[38.9672358, -77.00445580000002, 'THEFT F/AUTO', 'OTHERS', '4200 - 4299 BLOCK OF EASTERN AVENUE NE', '1/3/2013 10:55:00 AM', 'THEFT F/AUTO', '4200 - 4299 BLOCK OF EASTERN AVENUE NE\n1/3/2013 10:55:00 AM'],
[38.951246, -77.071919, 'THEFT F/AUTO', 'OTHERS', '3700 - 3748 BLOCK OF CUMBERLAND STREET NW', '1/3/2013 10:59:00 AM', 'THEFT F/AUTO', '3700 - 3748 BLOCK OF CUMBERLAND STREET NW\n1/3/2013 10:59:00 AM'],
